INC000000985108;IBERIA;IBERIA;01/02/2018 7:33;01/02/2018 9:47;Resolved;SVU003 - No se estan abriendo los vuelos que inician por 8 en el sistema en automático.;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;3-Medio;Análisis de impacto: No aplica Acciones realizadas: Los procesos MQ de Medusa están parados, se reinician. Pruebas realizadas: Se comprueba que han salido 13000 mensajes y siguen saliendo.;Mantenimiento Operaciones;INCIDENT;01/02/2018;SOFTWARE FAILURE;;0;TERMINAL T4;DESPACHO VUELOS_HOJAS CAR (AVCC00HC)
INC000000985109;IBERIA;IBERIA;01/02/2018 7:46;01/02/2018 7:46;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA CM RADIO (ABRW00)
INC000000985110;IBERIA;IBERIA;01/02/2018 8:52;01/02/2018 8:52;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NEO-MARTINEZ VILLERGAS 49;MNG NAVEGACIÓN Y ACTUACIO (AVTN00)
INC000000985111;IBERIA;IBERIA;01/02/2018 8:06;15/02/2018 10:04;Resolved;SGO002: Informe LEVEL OBIDIRPROD (Vuelos, MTD, YTD);Aplicaciones BI;Application Tower;BI;Baja;4-Baja;ACCIONES. se ha comprobado que hay datos en la aplicación. no se ha podido reproducir la incidencia;Mantenimiento BI;INCIDENT;15/02/2018;SOFTWARE FAILURE;;14;NEO-MARTINEZ VILLERGAS 49;MNG. JEFES DE DIA Y ROUTI (AVFD00)
INC000000985112;IBERIA;IBERIA;01/02/2018 7:50;02/02/2018 10:08;Resolved;Le pide constantemente contraseña para el buzón departamental.;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;Issue : Issue with outlook mailbox. Its asking for user credentials repeatedly Device Details :JEFATURA-INTERI Cause :Problem due to given the invalid credentials to the mailbox Trouble shooting done :Informed user to provided the valid credentilas to access the mailbox Resolution:Issue resolved after provided the valid user credentials and closing this case with user confirmation;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;02/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (ANT.ZONA INDUSTRIAL);MNG UTILLAJE Y SOPORTE AZ (AMRF02AZ)
INC000000985114;IBERIA;IBERIA;01/02/2018 7:56;01/02/2018 7:56;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA CM RADIO (ABRW00)
INC000000985115;IBERIA;IBERIA;01/02/2018 8:10;01/02/2018 8:16;Resolved;Fallo Software: Alarma de antivirus;IAG EUC Support;EUC;EUC;Baja;4-Baja;reinstalado cliente;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000985116;IBERIA;IBERIA;01/02/2018 8:05;02/02/2018 22:32;Resolved;LINUX_ibm - El job: F50O100 con OrderID: 2z4kk del DataCenter: CTM_SERVER en la maquina: zlc, Aplica;USCIBMAM;Application Tower;Cobol Domain;Baja;4-Baja;"Issue; Fallo F50O100 Impact: Bajo Root Causes: Fallo poruqe no existe el fichero de entrada. Steps taken; Se hace seguimiento y relanza cuando llega el fichero.";Mantenimiento COBOL;INCIDENT;02/02/2018;PROCESS FAILURE;BATCH;1;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000985117;IBERIA;IBERIA;01/02/2018 8:08;01/02/2018 10:27;Resolved;SAV006 - no se puede acceder la opción Consulta de llamadas;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;3-Medio;Análisis de impacto: No aplica Acciones realizadas: Se habla con la usuaria y el problema es solo un infomre que tienen mucho volumen de datos y el servidor corta la petición por tiempo. Se le saca el informe manualmente y se le envñia por correo. Pruebas realizadas: No aplica;Mantenimiento Operaciones;INCIDENT;01/02/2018;SOFTWARE FAILURE;;0;EDIF.104 - HANGAR 2;SECRETARIA (AMNLP00A)
INC000000985118;IBERIA;IBERIA;01/02/2018 8:07;02/02/2018 10:20;Resolved;SIC010: LINUX_ibm - SIC010:ERROR_EN_EJECUCION_JB;Aplicaciones BI;Application Tower;BI;Media;3-Medio;ACCIONES. alguno de los ficheros ha llegado tarde, se lanza de nuevo la carga;Mantenimiento BI;INCIDENT;02/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;MANDOS;
INC000000985120;IBERIA;IBERIA;01/02/2018 8:45;03/02/2018 10:53;Resolved;"LINUX_sun - Availability Cash and Avios service is not available: I/O error on POST request for ""htt";AM_MTO_IBCOM;Application Tower;Ib.com;Media;3-Medio;2/3/2018 3:06:37 PM, NIIT.rjha, We are closing this incident. Further work will be progress under INC000000986248. 2/1/2018 2:24:35 PM, NIIT.mpsingh, The functionality is active in the hot table;MANTENIMIENTO IB.COM;INCIDENT;03/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;2;MANDOS;
INC000000985121;IBERIA;IBERIA;01/02/2018 8:28;01/02/2018 9:03;Resolved;JAJANEZ 77991 CORREO/SKYPE;IAG EUC Support;EUC;EUC;Media;3-Medio;configurado correctamente el proxy;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;SOFTWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;OTC- CUENTAS A COBRAR (3KEFPFCC)
INC000000985122;IBERIA;IBERIA;01/02/2018 8:10;01/02/2018 8:18;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se resetea la contraseña 971478 y se verifica.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;EDIFICIO T.M.A. - ALMACENES;CHAPISTERIA (AMIRT0KA)
INC000000985123;IAG CARGO;IAG CARGO;01/02/2018 8:20;01/02/2018 9:22;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Baja;4-Baja;Se llama a usuario y se resetea contraseña de Resiber;Unidad de Operaciones Ordenadores;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;NO IDENTIFICADO;
INC000000985124;IBERIA;IBERIA;01/02/2018 9:56;09/02/2018 8:51;Resolved;P09: Problemas Billetes free No permite emision en Apple;JAVA Apps Support;Application Tower;RRHH;Media;3-Medio;Temporary issue,We didn't get any response from the user after sending several reminders.;Mantenimiento Corporativa y RRHH;INCIDENT;09/02/2018;SOFTWARE FAILURE;;8;NEO-MARTINEZ VILLERGAS 49;RESP. ASEG CALIDAD OPERAC (AIM000)
INC000000985125;IBERIA;IBERIA;01/02/2018 8:32;06/02/2018 14:32;Resolved;Error at NAS: No access to the NAS folder.;SSI;Service Ops Tower;Service Ops Tower;Media;3-Medio;Despues varios intentos de contactar con el usuario procedemos cerrar la INC.;Unidad Control del Servicio;INCIDENT;06/02/2018;ACCESS FAILURE;;5;SIN IDENTIFICAR (ANT.ZONA INDUSTRIAL);TMA JEFE RAMPA CORTO Y ME (AMNLP0LC)
INC000000985126;IBERIA;IBERIA;01/02/2018 8:18;01/02/2018 16:02;Resolved;Fallo Software: Faltan iconos en el escritorio;IAG EUC Support;EUC;EUC;Baja;4-Baja;INC solventada;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MAINTROL (AMNLR00C)
INC000000985127;IBERIA;IBERIA;01/02/2018 8:40;01/02/2018 12:13;Resolved;No puede acceder ninguna persona al Buzón bcncustomerpc@iberia.es.;IAG EUC Remote Support;EUC;EUC;Media;3-Medio;Issue : User Sara dont have access for shared mail box bcncustomerpc@iberia.es TS done : Since user requested to give the access immediately. We gave access and asked to create request later Hence closing the incident;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;SOFTWARE FAILURE;;0;BCN AEROPUERTO;MNG. PLANIFICACIÓN Y SOP (AMNLB0)
INC000000985128;IBERIA;IBERIA;01/02/2018 8:54;01/02/2018 8:54;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000985129;IBERIA;IBERIA;01/02/2018 8:35;01/02/2018 8:35;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985131;IBERIA;IBERIA;01/02/2018 8:46;01/02/2018 8:46;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;TALLER MOTORES;MNG. UTILLAJE Y SOPORTE (AMRF02)
INC000000985132;IBERIA;IBERIA;01/02/2018 8:41;01/02/2018 9:31;Resolved;AIM001 - Archivo Pax I2 no recibido;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;3-Medio;Análisis de impacto: No aplica. Acciones realizadas: Se vuelve a ejecutar la tarea que no generó correo y el archivo y se comprueba con la usuaria que esta vez le llega correctamente. Pruebas realizadas: No aplica;Mantenimiento Operaciones;INCIDENT;01/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000985133;IBERIA;IBERIA;01/02/2018 8:54;05/02/2018 9:55;Resolved;El usuario no puede acceder al VPN y tampoco a Oracle.;IAG EUC Support;EUC;EUC;Baja;4-Baja;Se comprueba que accede correctamente a la VPN y se desinstala las versiones de java en el equipo dejando únicamente la versión 6.29 para el correcto acceso a Oracle r12.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;05/02/2018;SOFTWARE FAILURE;;4;NEO-MARTINEZ VILLERGAS 49;PROYECTOS Y CONTRATOS BFE (1FZ001)
INC000000985134;IBERIA EXPRESS;IBERIA EXPRESS;01/02/2018 8:55;01/02/2018 11:12;Resolved;Linea Bloqueada 690 63 33 56;Mobiles;Network Tower;Network Tower;Baja;4-Baja;Se rehabilita la línea y documenta en Peoplesoft;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;TELEPHONY FAILURE;DEVICE;0;SIN IDENTIFICAR;
INC000000985135;IBERIA;IBERIA;01/02/2018 8:52;05/02/2018 9:13;Resolved;[PORTAL EMPLEADO] Falla calendario area personal.;JAVA Apps Support;Application Tower;RRHH;Baja;4-Baja;la incidencia no tiene que ver con ninguna comision de servicio. La empleado no puede hacer parte oncall de diciembre pq no le aparece la opcion;Mantenimiento Corporativa y RRHH;INCIDENT;05/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;4;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG DESARROLLO COMERCIAL (ASBPC0)
INC000000985137;IBERIA;IBERIA;01/02/2018 9:31;01/02/2018 9:31;Resolved;[GPR009] Guia en el uso de ARS al usuario;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;;Unidad Control del Servicio;INCIDENT;01/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000985138;IBERIA;IBERIA;01/02/2018 9:31;01/02/2018 9:31;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985139;IBERIA;IBERIA;01/02/2018 8:53;01/02/2018 8:53;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TALLER MOTORES;MONTAJE (AMITM0EA)
INC000000985140;IBERIA;IBERIA;01/02/2018 8:55;01/02/2018 9:13;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se resetea la contraseña y se verifica.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TALLER MOTORES;MONTAJE (AMITM0EA)
INC000000985141;IBERIA;IBERIA;01/02/2018 11:16;01/02/2018 15:14;;Fallo Software: No es posible acceder a aplicación fiori.;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;SOFTWARE FAILURE;;0;TERMINAL T4;U.A.C._VENTAS_OF. AG.ADM. (AHMAC00A)
INC000000985142;IBERIA;IBERIA;01/02/2018 9:03;02/02/2018 10:13;Resolved;Escalado Job: LINUX_ibm - El job: R50O280 con OrderID: 2z4sq del DataCenter: CTM_SERVER en la maqui;USCIBMAM;Application Tower;Cobol Domain;Baja;4-Baja;Issue: Fallo R50O280 Impact: Medio Root Cause: Fallo BBDD Steps Taken:Un recurso de BBDD está bloqueado y hace que no pueda continuar el job. Se desbloquea el recurso y se relanza el proceso terminando OK;Mantenimiento COBOL;INCIDENT;02/02/2018;PROCESS FAILURE;BATCH;1;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000985143;IBERIA EXPRESS;IBERIA EXPRESS;01/02/2018 9:08;01/02/2018 9:08;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;01/02/2018;PERFORMANCE ISSUE;;0;MADRID/ALCAÑIZ;
INC000000985144;IBERIA;IBERIA;01/02/2018 9:03;10/02/2018 20:05;Resolved;Error conexión integración Genesys vs Salesforce;Conectividad de red;Network Tower;Network Tower;Media;3-Medio;Debe terminarse la WO0000000311445 para gestionar este ticket.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;COMMUNICATIONS FAILURE;;9;SIN IDENTIFICAR;
INC000000985145;IBERIA;IBERIA;01/02/2018 9:02;01/02/2018 9:34;Resolved;LINUX_sun - bdracl1.ib: Disk GROUP +ASM1_DATA2 not available.;DBA-Server-Support;Server Tower;Server Tower;Media;3-Medio;diskgroup now online;Unidad de Operaciones Ordenadores;INCIDENT;01/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000985146;IBERIA;IBERIA;01/02/2018 9:32;02/02/2018 13:58;Resolved;LMZENTKM004 - no imrpime;IAG EUC Support;EUC;EUC;Baja;4-Baja;configurada impresora;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;02/02/2018;PRINTING FAILURE;;1;SIN IDENTIFICAR;
INC000000985148;IBERIA;IBERIA;01/02/2018 9:12;01/02/2018 11:41;Resolved;Solicita desbloqueo de usuario SAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Conforme a confirmación del usuario resolvemos incidencia.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985151;IBERIA;IBERIA;01/02/2018 9:16;01/02/2018 9:29;;incidencia nº de referencia INC000000981908 cerrada sin solucionar;SSI;Service Ops Tower;Service Ops Tower;Media;3-Medio;;Unidad Control del Servicio;INCIDENT;01/02/2018;DEFAULT;DEFAULT;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;RESP. INVERSIONES Y GASTO (ASD000)
INC000000985152;IBERIA;IBERIA;01/02/2018 9:57;01/02/2018 9:57;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985154;IBERIA;IBERIA;01/02/2018 9:56;01/02/2018 9:56;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000985160;IBERIA;IBERIA;01/02/2018 9:56;01/02/2018 9:56;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;01/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR (VUELO);FLOTA A320 (AVVIC0A0)
INC000000985161;IBERIA;IBERIA;01/02/2018 11:17;01/02/2018 11:17;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;HANGAR 5;PROGRAMACION HANGARES (AMIRC0EA)
INC000000985162;IBERIA;IBERIA;01/02/2018 10:00;01/02/2018 15:10;Resolved;La mayoría de las veces se desincroniza el cursor del ratón y se apaga la luz constantemente del rat;IAG EUC Support;EUC;EUC;Baja;4-Baja;Se ha entregado un ratón Nuevo a la usuaria. Operación realizada con éxito.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;HARDWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;MNG PRODUCTO Y OPERACIONE (ALTR00GF)
INC000000985163;IBERIA;IBERIA;01/02/2018 9:56;01/02/2018 10:09;;ES NECESARIO LIMPIEZA URGENTE DE LA ZONA DEL HUM CON PRODUCTOS DESINFECTANTES TALES COMO LA LEGIA...;SSI;Service Ops Tower;Service Ops Tower;Media;3-Medio;;Unidad Control del Servicio;INCIDENT;01/02/2018;DEFAULT;DEFAULT;0;SIN IDENTIFICAR (MADRID BARAJAS);T.C.MAD- DOCUM. (AGDM00MA)
INC000000985164;IBERIA;IBERIA;01/02/2018 9:59;01/02/2018 9:59;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NEO-MARTINEZ VILLERGAS 49;MNG NAVEGACIÓN Y ACTUACIO (AVTN00)
INC000000985165;IBERIA;IBERIA;01/02/2018 9:58;01/02/2018 9:58;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;01/02/2018;PERFORMANCE ISSUE;;0;NEO-MARTINEZ VILLERGAS 49;RESP. ASEG CALIDAD OPERAC (AIM000)
INC000000985166;IBERIA;IBERIA;01/02/2018 10:06;01/02/2018 10:06;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985167;IBERIA;IBERIA;01/02/2018 9:59;01/02/2018 21:41;Resolved;Falla emisora: Creemos que por antigüedad el aparato da fallos;Soporte Radio Canarias;Network Tower;Network Tower;Media;3-Medio;Se limpian contactos del pot vol. Probado OK, si vuelve a fallar se tendrá que sustituir;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;DEFAULT;DEFAULT;0;LPA AEROPUERTO;MNG AEROPUERTO LPA (AHALS0)
INC000000985168;IBERIA;IBERIA;01/02/2018 10:04;01/02/2018 10:04;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;NEO-MARTINEZ VILLERGAS 49;D. OPERACIONES (AV0000)
INC000000985169;IBERIA;IBERIA;01/02/2018 10:04;13/02/2018 9:50;Resolved;IBEGEA - CARGA DE VUELOS VUELING VERANO 2018;AIRPORT1;Application Tower;Aeropuertos;Media;3-Medio;;Mantenimiento Aeropuertos;INCIDENT;13/02/2018;SOFTWARE FAILURE;;12;SIN IDENTIFICAR;
INC000000985170;IBERIA;IBERIA;01/02/2018 10:15;01/02/2018 10:15;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;01/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000985171;IBERIA;IBERIA;01/02/2018 10:29;06/02/2018 10:39;Resolved;AMO001 - Error en AMOS;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Baja;4-Baja;Análisis de impacto: No aplica. Acciones realizadas: Se contacta con la usuaria que nos proporciona los archivos zip que vemos fraccionados en dos partes. Se le dan las indicaciones necesarias para extraer ambos en la misma ruta y cargar desde ahí en AMOS. Hablando con ella por teléfono nos comunica que le deja cargar. Pruebas realizadas: Se realiza la carga de la funcionalidad en los entornos de desarrollo y funciona correctamente.;Mantenimiento Operaciones;INCIDENT;06/02/2018;SOFTWARE FAILURE;;5;NEO-MARTINEZ VILLERGAS 49;MNG. CAB INTER, PROY Y PR (APXA01)
INC000000985172;IBERIA;IBERIA;01/02/2018 10:12;08/02/2018 14:10;Resolved;INCIDENCIA FICHEROS AFIN PS;PeopleSoft Apps Support;Application Tower;RRHH;Baja;4-Baja;Consulta usuario: se comrpueba que es un problema de datos. Una vez corregido se informa al usuario.;Mantenimiento Corporativa y RRHH;INCIDENT;08/02/2018;SOFTWARE FAILURE;;7;PMI AEROPUERTO;MNG. GEST.R.H.BALEARES (AHAKP0)
INC000000985173;IBERIA;IBERIA;01/02/2018 10:19;01/02/2018 17:54;Resolved;Fallo en proceso de infare diario;NIIT_MTO_GESING;Application Tower;REVENUE MANAGEMENT;Baja;4-Baja;Relanzamos proceso manualmente una vez recuperado el fichero diario de infare;Mantenimiento Pasaje;INCIDENT;01/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000985174;IBERIA;IBERIA;01/02/2018 10:33;01/02/2018 14:20;Resolved;[GENERAL] Problemas Conectividad;Cabling Maintenance;Network Tower;Network Tower;Media;3-Medio;RES/RFO: Cambio de latiguillo RJ45 AMP Cat6 de 1 metro efectuado. Confirmado con cliente mediante llamada.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;COMMUNICATIONS FAILURE;;0;TALLER MOTORES;MNG FACTURACIÓN (AMRF0D)
