INC000000933608;IBERIA;23/10/2017 18:24;07/02/2018 13:34;Resolved;P09: Problemas Billetes free;JAVA Apps Support;Application Tower;RRHH;Media;Issue was due email dot direction.;Mantenimiento Corporativa y RRHH;INCIDENT;07/02/2018;SOFTWARE FAILURE;;107;EDIF.105 - I.E.R.A.;RECEPCION (AMICI0AB)
INC000000933622;IBERIA;23/10/2017 14:36;19/02/2018 16:36;Resolved;ordenador LMZD229 la pantalla-aplicacion que reporta la informacion de los trabajos prioritarios no;USV_NON_SAP_APPS;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;ACCIONES: Cerramos la incidencia ya que esta funcionalidad no está soportada por soporte aplicaciones.;Mantenimiento Dir. Técnica;INCIDENT;19/02/2018;SOFTWARE FAILURE;;119;TALLER MOTORES;TALLER ALABES (AMITP0EA)
INC000000934217;IBERIA;24/10/2017 11:16;14/02/2018 13:50;Resolved;Incidencia portal SGSI (SEG005) - No permite actualizar cuestionario de seguriad actualizado;SSI;Service Ops Tower;Service Ops Tower;Baja;Se cierra la incidencia debido a falta de respuesta del usuario. Por favor, si el problema persiste comuniquese con SSI solicitando la reapertura del mismo para su revisión por el grupo de soporte pertinente.;Unidad Control del Servicio;INCIDENT;14/02/2018;SOFTWARE FAILURE;;113;SISTEMAS(MANDOS-ANÁLISIS-PRODU;SEGURIDAD DE LA INF Y ARQ (ASS000CP)
INC000000934333;IBERIA;24/10/2017 13:30;13/02/2018 16:48;Resolved;[AVCD] extremely slow response times this week;WINDOWS ES;Server Tower;Server Tower;Baja;windows servers ok;Unidad de Operaciones Ordenadores;INCIDENT;13/02/2018;SOFTWARE FAILURE;;112;SIN IDENTIFICAR;
INC000000934526;IBERIA;24/10/2017 17:55;07/02/2018 13:20;Resolved;NO PUEDO ACCEDER AL PROGRAMA PARA DAR CITAS MÉDICAS;SSI;Service Ops Tower;Service Ops Tower;Media;Se contacta con Maite e informa que el acceso es correcto a esta fecha, queda de acuerdo en cerrar la incidencia.;Unidad Control del Servicio;INCIDENT;07/02/2018;SECURITY ISSUE;;106;NEO-MARTINEZ VILLERGAS 49;D. PLANIF ESTRA Y FINAN (1F0000)
INC000000937014;IBERIA;30/10/2017 13:21;05/02/2018 15:57;Resolved;Comprobar el cálculo del Load Factor de los vuelos AJB del 2016 a aplicar en cálculo de las tarifas;USCIBMAM;Application Tower;Cobol Domain;Baja;Se analiza y localiza el problema. Este cambio en el sistema se gestionará como desarrollo junto con maniobra para generar la información correcta.;Mantenimiento COBOL;INCIDENT;05/02/2018;SOFTWARE FAILURE;;98;NEO-MARTINEZ VILLERGAS 49;MANAGER JBA (1HRAJB)
INC000000937869;IBERIA;31/10/2017 16:50;14/02/2018 9:44;Resolved;Falla Jerbo;USCABAM;Application Tower;Cobol Domain;Baja;Se explica lo sucedida y se realiza un workaround para prevenir este error en el futuro.;Mantenimiento Financiero;INCIDENT;14/02/2018;SOFTWARE FAILURE;;106;EDIF.110 - ALMACENES GENERALES;RESP. FACT. INTERL Y AG D (3KEMV0)
INC000000938678;IAG CARGO;02/11/2017 14:29;07/02/2018 15:00;Resolved;no tiene acceso a vista;SSI;Service Ops Tower;Service Ops Tower;Baja;SSI, Se procede a cerrrar la incidencia, adjuntamos correo;Unidad Control del Servicio;INCIDENT;07/02/2018;ACCESS FAILURE;;97;SIN IDENTIFICAR (LON/WBC/S200);
INC000000938890;IBERIA;02/11/2017 17:43;01/02/2018 17:30;Resolved;BIO - 40P/A0DX023016806 - motor poligon (Cambio Maquina);Soporte KONICA/MINOLTA Delegaciones;KONICA;EUC;Baja;resuelt;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;01/02/2018;PRINTING FAILURE;;91;BIO AEROPUERTO;PRODUCCION_PASAJEROS (AHAIS00S)
INC000000940786;IBERIA;06/11/2017 18:05;08/02/2018 10:51;Resolved;Problemas de Impresion en amadeus;Conectividad de red;Network Tower;Network Tower;Media;RES/RFO: Usuario no contesta desde el 01/02. Favor de realizar reapertura en caso el usuario siga presentando problemas.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;08/02/2018;SOFTWARE FAILURE;;94;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000940968;IBERIA;07/11/2017 8:20;06/02/2018 12:32;Resolved;FALLO TLF MODELO 4602SW+IP;Cabling Maintenance;Network Tower;Network Tower;Baja;Se llama al usuario para verificar resolución de la incidencia. Este confirma y se procede al cierre.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;06/02/2018;TELEPHONY FAILURE;;91;SIN IDENTIFICAR;
INC000000943474;IBERIA;12/11/2017 12:26;07/02/2018 13:25;Resolved;Problemas en propuesta de desplazamiento ibproxima;SSI;Service Ops Tower;Service Ops Tower;Baja;Se cierra la incidencia a falta de información actualizada. Si el problema persiste con las propuestas de desplazamiento, por favor, indicar el error más reciente y fecha de la propuesta.;Unidad Control del Servicio;INCIDENT;07/02/2018;SOFTWARE FAILURE;;87;PMI AEROPUERTO;TMA MECANICA PMI (AMNLR0YB)
INC000000945430;IBERIA;15/11/2017 14:45;13/02/2018 6:42;Resolved;SPC Linea de FAX 922428227 No funciona;Cabling Maintenance;Network Tower;Network Tower;Baja;No se pudo contactar con el cliente por teléfono, ni por correo electrónico;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;13/02/2018;PRINTING FAILURE;;90;SPC AEROPUERTO;POLIVALENCIA SPC PAX (AHALA0XZ)
INC000000945533;IBERIA;15/11/2017 14:41;13/02/2018 6:41;Resolved;SPCKPKM101 Linea de Fax 922428187 no funciona;Cabling Maintenance;Network Tower;Network Tower;Baja;No se pudo contactar con el cliente por teléfono, ni por correo electrónico;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;13/02/2018;PRINTING FAILURE;;90;SPC AEROPUERTO;POLIVALENCIA SPC PAX (AHALA0XZ)
INC000000945663;IBERIA;15/11/2017 16:51;21/02/2018 7:32;Resolved;[COM] No permite confirmar On-Hold con Cash&Avios;AM_MTO_IBCOM;Application Tower;Ib.com;Media;Issue: [COM] No permite confirmar On-Hold con Cash&Avios Impact: Cash & Avios service impacted. Resolution:As explained this is not an incident but BA operator not defined in the list of airline operators. Also this is expecting an answer on the business side for >20 days which we cannot afford as SLA’s are negatively impacted. Furthermore we consider that this issue should be tracked differently than in ARS as mentioned. We will for an answer tomorrow, otherwise we need to close EOD tomorrow it as this is a very long outstanding issue which is impacting our metrics as a service. Once business gives an answer then you can request the activity to be covered in a WO/Task.;MANTENIMIENTO IB.COM;INCIDENT;21/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;98;MANDOS;
INC000000947395;IBERIA;17/11/2017 12:45;20/02/2018 12:50;Resolved;LINUX - ibftplinint.ib : Filesystem ibftplinint-live is occupied 96.98%;Soporte Externo MDM;Application Tower;BI;Media;Se vacía la carpeta;Mantenimiento BI;INCIDENT;20/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;95;MANDOS;
INC000000947420;IBERIA;17/11/2017 15:16;05/02/2018 16:05;Resolved;INCIDENCIA UPG ANOTADO A 0 (22ª OLEADA);USCIBMAM;Application Tower;Cobol Domain;Baja;Issue: Billete con clase errónea para desmarcar. Impact: Bajo, se puede realizar a lo largo de los días siguientes. Root Cause: Figura como obtención confirmada, se debe de poner disponible para anotar. Steps Taken: Actualización en la tabla PAX VOLADOS, el campo PAXCLR [clase de reserva] por el valor clase indicado y el campo PAXITR [estado del cupón] para que se envíe la operación de nuevo y se vuelva a procesar.;Mantenimiento COBOL;INCIDENT;05/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;80;NEO-MARTINEZ VILLERGAS 49;SENIOR MANAGER LOYALTY (ALF000)
INC000000948673;IBERIA;20/11/2017 16:50;21/02/2018 10:11;Resolved;[COM] MAD-RAK tarifa Óptima, selección de asiento incluida. Error asiento con coste en ida;AM_MTO_IBCOM;Application Tower;Ib.com;Baja;Issue: [COM] MAD-RAK tarifa Óptima, selección de asiento incluida. Error asiento con coste en ida Impact: Seat selection impacted. Resolution: We have conducted multiple tests in this issue and this seems working fine now. Could you please confirm the same. Below is the screenshot from one of the latest test.;MANTENIMIENTO IB.COM;INCIDENT;21/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;93;MANDOS;
INC000000949168;IBERIA;21/11/2017 10:13;20/02/2018 8:30;Resolved;FCM001 - BR-IBE-49954 - DUPLICIDAD DE INFORMACION EN ARMS;FNO-MANTENIMIENTO TERCEROS;Application Tower;FLIGHT OPERATIONS;Media;Análisis de impacto: No aplica. Acciones realizadas: se comprueba el error en producción y se notifica a proveedor que nos comenta que solucionarán el problema y lo subirán. Tras la subida realizamos las comprobaciones. Pruebas realizadas: Se realiza prueba en producción tras la subida y no se ven duplicados;Mantenimiento Operaciones;INCIDENT;20/02/2018;SOFTWARE FAILURE;;91;NEO-MARTINEZ VILLERGAS 49;SM OPER Y SER AL CLI EN A (APSC00)
INC000000949175;IBERIA;21/11/2017 10:24;21/02/2018 16:54;Resolved;Fichero tasa YQ (JBA);USCIBMAM;Application Tower;Cobol Domain;Baja;Issue: El cliente detecta que no se han enviado un gran numero de cupones en el fichero de tasas YQ de JBA. Impact: BA se queja de la falta de esos cupones. Root Cause: Ha faltado por cargar una factura del tercer periodo de septiembre. Steps Taken: Una vez cargada la factura, se reprocesa la generación del fichero de BA y se obtiene un fichero con los cupones que se quedaron sin enviar en ese fichero o los posteriores.;Mantenimiento COBOL;INCIDENT;21/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;92;EDIF.110 - ALMACENES GENERALES;RESP. CTROL ING Y GEST. A (3KEMI0)
INC000000949269;IBERIA;21/11/2017 13:52;23/02/2018 10:37;Resolved;[COM] Error compra de seguro. No se incluye en la reserva importe de compra de los billetes WFIMY5;AM_MTO_IBCOM;Application Tower;Ib.com;Media;[2018/02/19] LEDA.agarciab: El que no se incluya la cantidad del seguro en la autorización bancaria es correcto. Lo que hay que verificar es que estando seleccionada la opción de seguro en la traza 161, no se haya incluido en la reserva del pasajero y no aparezca como SELECTED en la traza 106.;MANTENIMIENTO IB.COM;INCIDENT;23/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;94;MANDOS;
INC000000949844;IBERIA;22/11/2017 12:49;26/02/2018 8:31;Resolved;AMO001 - (EXT 181427) Problemas AMOS, al utilizar la APN 1573;FNO-MANTENIMIENTO TERCEROS;Application Tower;FLIGHT OPERATIONS;Baja;Análisis de impacto: No aplica. Acciones realizadas: Tras abrir caso a SWISS nos comentan que los problemas se solucionan con el cambio de versión. Se acaba de realizar el cambio de versión de AMOS 11.10->11.30. Cerramos incidencia. Pruebas realizadas: Se adjunta en detalles de trabajo.;Mantenimiento Operaciones;INCIDENT;26/02/2018;SOFTWARE FAILURE;;96;SIN IDENTIFICAR;
INC000000949887;IBERIA;22/11/2017 11:41;09/02/2018 10:28;Resolved;[CKI] Error fecha de expiración del documento;AM_MTO_IBCOM;Application Tower;Ib.com;Media;[2/9/2018], NIIT.SKULYANA, As per Business Decisión, the incident can be solved not by a bug fix but by a functionality change. Hence the same will be implemented by Delivery as user story in Jira: https://transform.atlassian.net/browse/IBCKI-1083 2/5/18 7:37:34 PM, NIIT.APRUSTY, Please find the attached mail. ############################################# [1/21/2018 ] NIIT.abansal, The code change required for this has been identified. Awaiting to go live. [2018/01/09] LEDA.lnavio: adjuntamos caso obtenido de Kibana en los últimos 15min. 1/9/18 7:29:41 PM, NIIT.HPANDEY, Sent mail to business asking some new instances on it or any other case to proceed on it further, as the issue seems intermittent and non reproducible. [Mail Attached]. [12/30/2017 ]NIIT.abansal, Asked Resiber to clarify more on your last update, as they are referring to preprod as against prod.;MANTENIMIENTO IB.COM;INCIDENT;09/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;79;MANDOS;
INC000000949973;IBERIA;22/11/2017 13:37;06/02/2018 9:41;Resolved;ANEXO EMISORES HERRAMIENTA EMPRESAS.;NIIT_MTO_CS;Application Tower;Comercial y CRM;Media;Se actualizar la versión con las modificaciones necesarias para solucionar la incidencia.;Mantenimiento Comercial y CRM;INCIDENT;06/02/2018;SOFTWARE FAILURE;;76;SIN IDENTIFICAR;
INC000000953360;IBERIA;28/11/2017 19:50;12/02/2018 15:29;Resolved;Corrupted PNR by element OSI IB TPREMIUM;RESIBER GARANTIA RSV;Delivery;Delivery;Media;;Mantenimiento Pasaje;INCIDENT;12/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;76;SIN IDENTIFICAR;
INC000000953701;IBERIA;29/11/2017 13:58;07/02/2018 8:47;Resolved;Fallo Peoplesoft: Pérdida de bases de cotización en trabajadores con huelga.;PeopleSoft Apps Support;Application Tower;RRHH;Baja;Recuperar los activadores de segmentación cancelados y recalcularles nomina. Revisar con la usuaria como proceder en estos casos para un futuro.;Mantenimiento Corporativa y RRHH;INCIDENT;07/02/2018;DATA ISSUE;;70;NEO-MARTINEZ VILLERGAS 49;MNG. GEST. NÓMINAS (3YRN00)
INC000000953754;IBERIA;29/11/2017 13:24;02/02/2018 13:19;Resolved;Acceso a FLY BA desde ESS de BA;Conectividad de red;Network Tower;Network Tower;Media;RFO: Concedemos permisos de Internet y confirma que ya accede;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;02/02/2018;COMMUNICATIONS FAILURE;;65;TERMINAL T4;U.A.C_VENTAS_SPV. (AHMAC01V)
INC000000954603;IBERIA;01/12/2017 0:51;13/02/2018 14:59;Resolved;ASIENTOS DE CORTESIA GENERAN COBRO;CKI;Application Tower;PSS;Baja;Confirmado que deben tener cambio de asiento gratuito. Se abre problema para tratar su resolución;Mantenimiento Pasaje;INCIDENT;13/02/2018;SOFTWARE FAILURE;;74;SIN IDENTIFICAR;
INC000000954738;IBERIA;01/12/2017 9:40;01/02/2018 15:40;Resolved;INCIDENCIA UPG ANOTADO A 0 (23ª OLEADA);USCIBMAM;Application Tower;Cobol Domain;Baja;Issue: Billete con clase errónea para desmarcar. Impact: Bajo, se puede realizar a lo largo de los días siguientes. Root Cause: Figura como obtención confirmada, se debe de poner disponible para anotar. Steps Taken: Actualización en la tabla PAX VOLADOS, el campo PAXCLR [clase de reserva] por el valor clase indicado y el campo PAXITR [estado del cupón] para que se envíe la operación de nuevo y se vuelva a procesar.;Mantenimiento COBOL;INCIDENT;01/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;62;NEO-MARTINEZ VILLERGAS 49;SENIOR MANAGER LOYALTY (ALF000)
INC000000955614;IBERIA;04/12/2017 7:07;20/02/2018 6:58;Resolved;[AMO001] New Incident for infrastructure change;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;As per the information from Julian, WO WO0000000314355 created for the infrastructure change. Hence closing this INC;Mantenimiento Dir. Técnica;INCIDENT;20/02/2018;SOFTWARE FAILURE;;78;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MGR. MAINTROL (AMNLL3)
INC000000956507;IBERIA;05/12/2017 9:29;04/02/2018 21:22;Resolved;Contraseña IBTERM;CSUSAS;Delivery;Delivery;Baja;YA ESTA Resueltlo;Unidad de Operaciones Ordenadores;INCIDENT;04/02/2018;ACCESS FAILURE;PASSWORD;61;DESCONOCIDO;MNG. SEGURIDAD AEROPORTUA (3ASU00)
INC000000956677;IBERIA;05/12/2017 12:43;22/02/2018 7:34;Resolved;[IMM003] Error reservas;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;Wrong stock information display in ZMR16. On analysis found multiplle issues with the logic of the program, so it requires thorough investigation of the program, in order fully fix the issue. Refer PBI000000052055;Mantenimiento Dir. Técnica;INCIDENT;22/02/2018;SOFTWARE FAILURE;;79;SIN IDENTIFICAR;
INC000000957470;IBERIA;07/12/2017 10:12;06/02/2018 5:55;Resolved;AMO001 - NO SE HAN VOLVADO LAS ORDENES DE AMOS A SAP;SSI;Service Ops Tower;Service Ops Tower;Baja;06/02/2018 We close this incident and we open a new one : INC000000987544 The updates have been given to the user for all Work orders that did not generate SAP Order.;Unidad Control del Servicio;INCIDENT;06/02/2018;SOFTWARE FAILURE;;61;SIN IDENTIFICAR;
INC000000957921;IBERIA;08/12/2017 10:58;19/02/2018 13:07;Resolved;[IPM003] Falla al intentar ejecutar transaccion;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;hemos descubierto que su problema requiere un arreglo de codigo , para el mismo hemos creado un caso problema PBI000000051862, donde podra encontrar todas las actualizaciones sobre el problema. Vamos a proceder a cerrar la incidencia.;Mantenimiento Dir. Técnica;INCIDENT;19/02/2018;SOFTWARE FAILURE;;73;TALLER MOTORES;MAQUINAS FRESA (AMITP0CB)
INC000000958300;IBERIA;10/12/2017 21:05;06/02/2018 6:03;Resolved;[IMM003] NO SE VUELCAN SERVICE EN SAP DESDE AMOS;SSI;Service Ops Tower;Service Ops Tower;Media;06/02/2018 The incident it will be treated by the INC000000987426. Document not available in SAP.Informed user to create the document;Unidad Control del Servicio;INCIDENT;06/02/2018;SOFTWARE FAILURE;;58;SIN IDENTIFICAR;
INC000000958436;IBERIA;11/12/2017 0:45;06/02/2018 5:58;Resolved;SAP - NO SE HA GENERADO ORDEN SAP/WO AMOS;SSI;Service Ops Tower;Service Ops Tower;Media;06/02/2018 Closing incident and opened a new one: INC000000987542 User guide provide to user to check the error message in ZIR148_01;Unidad Control del Servicio;INCIDENT;06/02/2018;SOFTWARE FAILURE;;57;SIN IDENTIFICAR;
INC000000958890;IBERIA;11/12/2017 15:11;02/02/2018 10:33;Resolved;Envío masivo de correos, no permite el envío en formato HTML.;IAG EUC Support;EUC;EUC;Media;Se ha instalado Skype 2015 (activando Lync 2013), e instalando office 2010.La usuaria puede enviar correos correctamente.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;02/02/2018;SOFTWARE FAILURE;;53;NEO-MARTINEZ VILLERGAS 49;ANALISIS VENTAS Y DISTRIB (AC1001)
INC000000959631;IBERIA;12/12/2017 17:37;09/02/2018 11:21;Resolved;IBPLUS FF16667016 Avios negativos en APP se muestra a 0 en lugar de con el valor negativo;Ibcom_apps;Application Tower;Movilidad;Baja;The new application (V7.4.8) is available in google play store. Fix for the issue is available in this version.;MANTENIMIENTO IB.COM;INCIDENT;09/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;59;MANDOS;
INC000000960007;IBERIA;13/12/2017 12:33;28/02/2018 11:55;Resolved;en People, se desprograma el DL y aparecen los CLC que son los cambios de libranza por bolsa de hora;AIRPORT2;Application Tower;Aeropuertos;Baja;Esta incidencia es de marzo de 2017, hicimos un análisis y las importaciones a PeopleSoft en esa fecha no enviaban DLs cuando se trataba de una incidencia de tipo CRH con el código (CLC, CLT, CFC, CFT). Aunque ese problema está resuelto actualmente, el proceso no puede volver a enviar los datos ya que es de un periodo superior a 2 meses, y PeopleSoft sólo recupera de una fecha de 2 meses atrás.;Mantenimiento Aeropuertos;INCIDENT;28/02/2018;SOFTWARE FAILURE;;77;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);SM SOPORTE A LA OPERACIÓN (AMIC00)
INC000000960030;IBERIA;13/12/2017 13:13;20/02/2018 10:39;Resolved;FCM001 - Datos horas realizadas de FOSS;FNO-MANTENIMIENTO TERCEROS;Application Tower;FLIGHT OPERATIONS;Media;Análisis de impacto: No aplica. Acciones realizadas: Se comunica el problema a proveedor que nos indica que será estudiado y corregido apra la próxima versión que suba a producción. Nos mandan documento excel con el ticket resuelto en la subida del 18-02-2018 Pruebas realizadas: No aplica;Mantenimiento Operaciones;INCIDENT;20/02/2018;SOFTWARE FAILURE;;69;NEO-MARTINEZ VILLERGAS 49;CREW CONTROL (APP002)
